obfuscated,deobfuscated,mc_class
$VALUES,$VALUES,net/minecraft/client/renderer/GlStateManager$TexGen
field_179067_a,textureGen,net/minecraft/client/renderer/GlStateManager$TexGenCoord
field_179065_b,coord,net/minecraft/client/renderer/GlStateManager$TexGenCoord
field_179066_c,param,net/minecraft/client/renderer/GlStateManager$TexGenCoord
field_179064_a,s,net/minecraft/client/renderer/GlStateManager$TexGenState
field_179062_b,t,net/minecraft/client/renderer/GlStateManager$TexGenState
field_179063_c,r,net/minecraft/client/renderer/GlStateManager$TexGenState
field_179061_d,q,net/minecraft/client/renderer/GlStateManager$TexGenState
field_179060_a,texture2DState,net/minecraft/client/renderer/GlStateManager$TextureState
field_179059_b,textureName,net/minecraft/client/renderer/GlStateManager$TextureState
field_179160_a,alphaState,net/minecraft/client/renderer/GlStateManager
field_179158_b,lightingState,net/minecraft/client/renderer/GlStateManager
field_179159_c,lightState,net/minecraft/client/renderer/GlStateManager
field_179156_d,colorMaterialState,net/minecraft/client/renderer/GlStateManager
field_179157_e,blendState,net/minecraft/client/renderer/GlStateManager
field_179154_f,depthState,net/minecraft/client/renderer/GlStateManager
field_179155_g,fogState,net/minecraft/client/renderer/GlStateManager
field_179167_h,cullState,net/minecraft/client/renderer/GlStateManager
field_179168_i,polygonOffsetState,net/minecraft/client/renderer/GlStateManager
field_179165_j,colorLogicState,net/minecraft/client/renderer/GlStateManager
field_179166_k,texGenState,net/minecraft/client/renderer/GlStateManager
field_179163_l,clearState,net/minecraft/client/renderer/GlStateManager
field_179164_m,stencilState,net/minecraft/client/renderer/GlStateManager
field_179161_n,normalizeState,net/minecraft/client/renderer/GlStateManager
field_179162_o,activeTextureUnit,net/minecraft/client/renderer/GlStateManager
field_179174_p,textureState,net/minecraft/client/renderer/GlStateManager
field_179173_q,activeShadeModel,net/minecraft/client/renderer/GlStateManager
field_179172_r,rescaleNormalState,net/minecraft/client/renderer/GlStateManager
field_179171_s,colorMaskState,net/minecraft/client/renderer/GlStateManager
field_179170_t,colorState,net/minecraft/client/renderer/GlStateManager
field_178094_a,field_178094_a,net/minecraft/client/renderer/ItemRenderer$1
field_110931_c,RES_MAP_BACKGROUND,net/minecraft/client/renderer/ItemRenderer
field_110929_d,RES_UNDERWATER_OVERLAY,net/minecraft/client/renderer/ItemRenderer
field_78455_a,mc,net/minecraft/client/renderer/ItemRenderer
field_78453_b,itemToRender,net/minecraft/client/renderer/ItemRenderer
field_78454_c,equippedProgress,net/minecraft/client/renderer/ItemRenderer
field_78451_d,prevEquippedProgress,net/minecraft/client/renderer/ItemRenderer
field_178111_g,renderManager,net/minecraft/client/renderer/ItemRenderer
field_178112_h,itemRenderer,net/minecraft/client/renderer/ItemRenderer
field_78450_g,equippedItemSlot,net/minecraft/client/renderer/ItemRenderer
field_178093_a,simpleShapes,net/minecraft/client/renderer/ItemModelMesher
field_178091_b,simpleShapesCache,net/minecraft/client/renderer/ItemModelMesher
field_178092_c,shapers,net/minecraft/client/renderer/ItemModelMesher
field_178090_d,modelManager,net/minecraft/client/renderer/ItemModelMesher
field_85101_a,field_85101_a,net/minecraft/client/renderer/RenderGlobal$1
field_85099_b,field_85099_b,net/minecraft/client/renderer/RenderGlobal$1
field_85100_c,field_85100_c,net/minecraft/client/renderer/RenderGlobal$1
field_85098_d,field_85098_d,net/minecraft/client/renderer/RenderGlobal$1
field_178037_a,field_178037_a,net/minecraft/client/renderer/RenderGlobal$2
field_178036_a,renderChunk,net/minecraft/client/renderer/RenderGlobal$ContainerLocalRenderInformation
field_178034_b,facing,net/minecraft/client/renderer/RenderGlobal$ContainerLocalRenderInformation
field_178035_c,setFacing,net/minecraft/client/renderer/RenderGlobal$ContainerLocalRenderInformation
field_178032_d,counter,net/minecraft/client/renderer/RenderGlobal$ContainerLocalRenderInformation
field_178033_e,field_178033_e,net/minecraft/client/renderer/RenderGlobal$ContainerLocalRenderInformation
field_175015_z,entityOutlineFramebuffer,net/minecraft/client/renderer/RenderGlobal
field_174991_A,entityOutlineShader,net/minecraft/client/renderer/RenderGlobal
field_174992_B,frustumUpdatePosX,net/minecraft/client/renderer/RenderGlobal
field_174993_C,frustumUpdatePosY,net/minecraft/client/renderer/RenderGlobal
field_174987_D,frustumUpdatePosZ,net/minecraft/client/renderer/RenderGlobal
field_174988_E,frustumUpdatePosChunkX,net/minecraft/client/renderer/RenderGlobal
field_174989_F,frustumUpdatePosChunkY,net/minecraft/client/renderer/RenderGlobal
field_174990_G,frustumUpdatePosChunkZ,net/minecraft/client/renderer/RenderGlobal
field_174997_H,lastViewEntityX,net/minecraft/client/renderer/RenderGlobal
field_174998_I,lastViewEntityY,net/minecraft/client/renderer/RenderGlobal
field_174999_J,lastViewEntityZ,net/minecraft/client/renderer/RenderGlobal
field_175000_K,lastViewEntityPitch,net/minecraft/client/renderer/RenderGlobal
field_174994_L,lastViewEntityYaw,net/minecraft/client/renderer/RenderGlobal
field_174995_M,renderDispatcher,net/minecraft/client/renderer/RenderGlobal
field_174996_N,renderContainer,net/minecraft/client/renderer/RenderGlobal
field_72739_F,renderDistanceChunks,net/minecraft/client/renderer/RenderGlobal
field_72740_G,renderEntitiesStartupCounter,net/minecraft/client/renderer/RenderGlobal
field_72748_H,countEntitiesTotal,net/minecraft/client/renderer/RenderGlobal
field_72749_I,countEntitiesRendered,net/minecraft/client/renderer/RenderGlobal
field_72750_J,countEntitiesHidden,net/minecraft/client/renderer/RenderGlobal
field_175002_T,debugFixTerrainFrustum,net/minecraft/client/renderer/RenderGlobal
field_175001_U,debugFixedClippingHelper,net/minecraft/client/renderer/RenderGlobal
field_175004_V,debugTerrainMatrix,net/minecraft/client/renderer/RenderGlobal
field_175003_W,debugTerrainFrustumPosition,net/minecraft/client/renderer/RenderGlobal
field_175005_X,vboEnabled,net/minecraft/client/renderer/RenderGlobal
field_147596_f,prevRenderSortX,net/minecraft/client/renderer/RenderGlobal
field_175007_a,renderChunkFactory,net/minecraft/client/renderer/RenderGlobal
field_147597_g,prevRenderSortY,net/minecraft/client/renderer/RenderGlobal
field_147602_h,prevRenderSortZ,net/minecraft/client/renderer/RenderGlobal
field_147595_R,displayListEntitiesDirty,net/minecraft/client/renderer/RenderGlobal
field_147599_m,logger,net/minecraft/client/renderer/RenderGlobal
field_110927_h,locationMoonPhasesPng,net/minecraft/client/renderer/RenderGlobal
field_110928_i,locationSunPng,net/minecraft/client/renderer/RenderGlobal
field_110925_j,locationCloudsPng,net/minecraft/client/renderer/RenderGlobal
field_110926_k,locationEndSkyPng,net/minecraft/client/renderer/RenderGlobal
field_175006_g,locationForcefieldPng,net/minecraft/client/renderer/RenderGlobal
field_72777_q,mc,net/minecraft/client/renderer/RenderGlobal
field_72770_i,renderEngine,net/minecraft/client/renderer/RenderGlobal
field_175010_j,renderManager,net/minecraft/client/renderer/RenderGlobal
field_72769_h,theWorld,net/minecraft/client/renderer/RenderGlobal
field_175009_l,chunksToUpdate,net/minecraft/client/renderer/RenderGlobal
field_72755_R,renderInfos,net/minecraft/client/renderer/RenderGlobal
field_181024_n,setTileEntities,net/minecraft/client/renderer/RenderGlobal
field_175008_n,viewFrustum,net/minecraft/client/renderer/RenderGlobal
field_72772_v,starGLCallList,net/minecraft/client/renderer/RenderGlobal
field_72771_w,glSkyList,net/minecraft/client/renderer/RenderGlobal
field_72781_x,glSkyList2,net/minecraft/client/renderer/RenderGlobal
field_175014_r,vertexBufferFormat,net/minecraft/client/renderer/RenderGlobal
field_175013_s,starVBO,net/minecraft/client/renderer/RenderGlobal
field_175012_t,skyVBO,net/minecraft/client/renderer/RenderGlobal
field_175011_u,sky2VBO,net/minecraft/client/renderer/RenderGlobal
field_72773_u,cloudTickCounter,net/minecraft/client/renderer/RenderGlobal
field_72738_E,damagedBlocks,net/minecraft/client/renderer/RenderGlobal
field_147593_P,mapSoundPositions,net/minecraft/client/renderer/RenderGlobal
field_94141_F,destroyBlockIcons,net/minecraft/client/renderer/RenderGlobal
field_78438_a,imageData,net/minecraft/client/renderer/ImageBufferDownload
field_78436_b,imageWidth,net/minecraft/client/renderer/ImageBufferDownload
field_78437_c,imageHeight,net/minecraft/client/renderer/ImageBufferDownload
field_147622_a,framebufferTextureWidth,net/minecraft/client/shader/Framebuffer
field_147620_b,framebufferTextureHeight,net/minecraft/client/shader/Framebuffer
field_147621_c,framebufferWidth,net/minecraft/client/shader/Framebuffer
field_147618_d,framebufferHeight,net/minecraft/client/shader/Framebuffer
field_147619_e,useDepth,net/minecraft/client/shader/Framebuffer
field_147616_f,framebufferObject,net/minecraft/client/shader/Framebuffer
field_147617_g,framebufferTexture,net/minecraft/client/shader/Framebuffer
field_147624_h,depthBuffer,net/minecraft/client/shader/Framebuffer
field_147625_i,framebufferColor,net/minecraft/client/shader/Framebuffer
field_147623_j,framebufferFilter,net/minecraft/client/shader/Framebuffer
field_178183_a,worldRenderer,net/minecraft/client/renderer/Tessellator
field_178182_b,vboUploader,net/minecraft/client/renderer/Tessellator
field_78398_a,instance,net/minecraft/client/renderer/Tessellator
field_178179_a,vertexBuffer,net/minecraft/client/renderer/VertexBufferUploader
field_178169_a,renderGlobal,net/minecraft/client/renderer/ViewFrustum
field_178167_b,world,net/minecraft/client/renderer/ViewFrustum
field_178168_c,countChunksY,net/minecraft/client/renderer/ViewFrustum
field_178165_d,countChunksX,net/minecraft/client/renderer/ViewFrustum
field_178166_e,countChunksZ,net/minecraft/client/renderer/ViewFrustum
field_178164_f,renderChunks,net/minecraft/client/renderer/ViewFrustum
field_178143_a,field_178143_a,net/minecraft/client/renderer/BlockModelShapes$1
field_178136_a,field_178136_a,net/minecraft/client/renderer/BlockModelShapes$2
field_178137_a,field_178137_a,net/minecraft/client/renderer/BlockModelShapes$3
field_178134_a,field_178134_a,net/minecraft/client/renderer/BlockModelShapes$4
field_178135_a,field_178135_a,net/minecraft/client/renderer/BlockModelShapes$5
field_178139_a,field_178139_a,net/minecraft/client/renderer/BlockModelShapes$6
field_178138_a,field_178138_a,net/minecraft/client/renderer/BlockModelShapes$7
field_178257_a,field_178257_a,net/minecraft/client/renderer/BlockModelShapes$8
field_178129_a,bakedModelStore,net/minecraft/client/renderer/BlockModelShapes
field_178127_b,blockStateMapper,net/minecraft/client/renderer/BlockModelShapes
field_178128_c,modelManager,net/minecraft/client/renderer/BlockModelShapes
field_175028_a,blockModelShapes,net/minecraft/client/renderer/BlockRendererDispatcher
field_175026_b,gameSettings,net/minecraft/client/renderer/BlockRendererDispatcher
field_175027_c,blockModelRenderer,net/minecraft/client/renderer/BlockRendererDispatcher
field_175024_d,chestRenderer,net/minecraft/client/renderer/BlockRendererDispatcher
field_175025_e,fluidRenderer,net/minecraft/client/renderer/BlockRendererDispatcher
field_178272_a,atlasSpritesLava,net/minecraft/client/renderer/BlockFluidRenderer
field_178271_b,atlasSpritesWater,net/minecraft/client/renderer/BlockFluidRenderer
field_178290_a,field_178290_a,net/minecraft/client/renderer/BlockModelRenderer$1
DOWN,DOWN,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
UP,UP,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
NORTH,NORTH,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
SOUTH,SOUTH,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
WEST,WEST,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
EAST,EAST,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178276_g,field_178276_g,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178288_h,field_178288_h,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178289_i,field_178289_i,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178286_j,field_178286_j,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178287_k,field_178287_k,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178284_l,field_178284_l,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178285_m,field_178285_m,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178282_n,VALUES,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
$VALUES,$VALUES,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
field_178208_a,field_178208_a,net/minecraft/client/renderer/BlockModelRenderer$AmbientOcclusionFace
field_178206_b,vertexColorMultiplier,net/minecraft/client/renderer/BlockModelRenderer$AmbientOcclusionFace
field_178207_c,vertexBrightness,net/minecraft/client/renderer/BlockModelRenderer$AmbientOcclusionFace
DOWN,DOWN,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
UP,UP,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
NORTH,NORTH,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
SOUTH,SOUTH,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
WEST,WEST,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
EAST,EAST,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
field_178191_g,field_178191_g,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
field_178200_h,field_178200_h,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
field_178201_i,field_178201_i,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
field_178198_j,field_178198_j,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
field_178199_k,VALUES,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
$VALUES,$VALUES,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
DOWN,DOWN,net/minecraft/client/renderer/BlockModelRenderer$Orientation
UP,UP,net/minecraft/client/renderer/BlockModelRenderer$Orientation
NORTH,NORTH,net/minecraft/client/renderer/BlockModelRenderer$Orientation
SOUTH,SOUTH,net/minecraft/client/renderer/BlockModelRenderer$Orientation
WEST,WEST,net/minecraft/client/renderer/BlockModelRenderer$Orientation
EAST,EAST,net/minecraft/client/renderer/BlockModelRenderer$Orientation
FLIP_DOWN,FLIP_DOWN,net/minecraft/client/renderer/BlockModelRenderer$Orientation
FLIP_UP,FLIP_UP,net/minecraft/client/renderer/BlockModelRenderer$Orientation
FLIP_NORTH,FLIP_NORTH,net/minecraft/client/renderer/BlockModelRenderer$Orientation
FLIP_SOUTH,FLIP_SOUTH,net/minecraft/client/renderer/BlockModelRenderer$Orientation
FLIP_WEST,FLIP_WEST,net/minecraft/client/renderer/BlockModelRenderer$Orientation
FLIP_EAST,FLIP_EAST,net/minecraft/client/renderer/BlockModelRenderer$Orientation
field_178229_m,field_178229_m,net/minecraft/client/renderer/BlockModelRenderer$Orientation
$VALUES,$VALUES,net/minecraft/client/renderer/BlockModelRenderer$Orientation
field_178215_a,vertexData,net/minecraft/client/renderer/block/model/BakedQuad
field_178213_b,tintIndex,net/minecraft/client/renderer/block/model/BakedQuad
field_178214_c,face,net/minecraft/client/renderer/block/model/BakedQuad
field_178234_a,field_178234_a,net/minecraft/client/renderer/block/model/BlockPart$1
field_178241_a,positionFrom,net/minecraft/client/renderer/block/model/BlockPart
field_178239_b,positionTo,net/minecraft/client/renderer/block/model/BlockPart
field_178240_c,mapFaces,net/minecraft/client/renderer/block/model/BlockPart
field_178237_d,partRotation,net/minecraft/client/renderer/block/model/BlockPart
field_178238_e,shade,net/minecraft/client/renderer/block/model/BlockPart
field_178246_a,FACING_DEFAULT,net/minecraft/client/renderer/block/model/BlockPartFace
field_178244_b,cullFace,net/minecraft/client/renderer/block/model/BlockPartFace
field_178245_c,tintIndex,net/minecraft/client/renderer/block/model/BlockPartFace
