obfuscated,deobfuscated,mc_class
func_179104_a,colorMaterial,net/minecraft/client/renderer/GlStateManager
func_179120_a,tryBlendFuncSeparate,net/minecraft/client/renderer/GlStateManager
func_179111_a,getFloat,net/minecraft/client/renderer/GlStateManager
func_179087_a,enableTexGenCoord,net/minecraft/client/renderer/GlStateManager
func_179149_a,texGen,net/minecraft/client/renderer/GlStateManager
func_179105_a,texGen,net/minecraft/client/renderer/GlStateManager
func_179110_a,multMatrix,net/minecraft/client/renderer/GlStateManager
func_179132_a,depthMask,net/minecraft/client/renderer/GlStateManager
func_179135_a,colorMask,net/minecraft/client/renderer/GlStateManager
func_179099_b,popAttrib,net/minecraft/client/renderer/GlStateManager
func_179137_b,translate,net/minecraft/client/renderer/GlStateManager
func_179102_b,setFogStart,net/minecraft/client/renderer/GlStateManager
func_179109_b,translate,net/minecraft/client/renderer/GlStateManager
func_179114_b,rotate,net/minecraft/client/renderer/GlStateManager
func_179122_b,disableLight,net/minecraft/client/renderer/GlStateManager
func_179112_b,blendFunc,net/minecraft/client/renderer/GlStateManager
func_179083_b,viewport,net/minecraft/client/renderer/GlStateManager
func_179100_b,disableTexGenCoord,net/minecraft/client/renderer/GlStateManager
func_179118_c,disableAlpha,net/minecraft/client/renderer/GlStateManager
func_179153_c,setFogEnd,net/minecraft/client/renderer/GlStateManager
func_179124_c,color,net/minecraft/client/renderer/GlStateManager
func_179131_c,color,net/minecraft/client/renderer/GlStateManager
func_179143_c,depthFunc,net/minecraft/client/renderer/GlStateManager
func_179125_c,texGenCoord,net/minecraft/client/renderer/GlStateManager
func_179141_d,enableAlpha,net/minecraft/client/renderer/GlStateManager
func_179093_d,setFog,net/minecraft/client/renderer/GlStateManager
func_179145_e,enableLighting,net/minecraft/client/renderer/GlStateManager
func_179107_e,cullFace,net/minecraft/client/renderer/GlStateManager
func_179140_f,disableLighting,net/minecraft/client/renderer/GlStateManager
func_179116_f,colorLogicOp,net/minecraft/client/renderer/GlStateManager
func_179142_g,enableColorMaterial,net/minecraft/client/renderer/GlStateManager
func_179138_g,setActiveTexture,net/minecraft/client/renderer/GlStateManager
func_179119_h,disableColorMaterial,net/minecraft/client/renderer/GlStateManager
func_179150_h,deleteTexture,net/minecraft/client/renderer/GlStateManager
func_179097_i,disableDepth,net/minecraft/client/renderer/GlStateManager
func_179144_i,bindTexture,net/minecraft/client/renderer/GlStateManager
func_179126_j,enableDepth,net/minecraft/client/renderer/GlStateManager
func_179103_j,shadeModel,net/minecraft/client/renderer/GlStateManager
func_179084_k,disableBlend,net/minecraft/client/renderer/GlStateManager
func_179147_l,enableBlend,net/minecraft/client/renderer/GlStateManager
func_179127_m,enableFog,net/minecraft/client/renderer/GlStateManager
func_179086_m,clear,net/minecraft/client/renderer/GlStateManager
func_179106_n,disableFog,net/minecraft/client/renderer/GlStateManager
func_179128_n,matrixMode,net/minecraft/client/renderer/GlStateManager
func_179089_o,enableCull,net/minecraft/client/renderer/GlStateManager
func_179148_o,callList,net/minecraft/client/renderer/GlStateManager
func_179129_p,disableCull,net/minecraft/client/renderer/GlStateManager
func_179088_q,enablePolygonOffset,net/minecraft/client/renderer/GlStateManager
func_179113_r,disablePolygonOffset,net/minecraft/client/renderer/GlStateManager
func_179115_u,enableColorLogic,net/minecraft/client/renderer/GlStateManager
func_179134_v,disableColorLogic,net/minecraft/client/renderer/GlStateManager
func_179098_w,enableTexture2D,net/minecraft/client/renderer/GlStateManager
func_179090_x,disableTexture2D,net/minecraft/client/renderer/GlStateManager
func_179146_y,generateTexture,net/minecraft/client/renderer/GlStateManager
func_179108_z,enableNormalize,net/minecraft/client/renderer/GlStateManager
func_152634_a,skinAvailable,net/minecraft/client/renderer/IImageBuffer,net/minecraft/client/renderer/ImageBufferDownload,net/minecraft/client/resources/SkinManager$2
func_78432_a,parseUserSkin,net/minecraft/client/renderer/IImageBuffer,net/minecraft/client/renderer/ImageBufferDownload,net/minecraft/client/resources/SkinManager$2
func_78441_a,updateEquippedItem,net/minecraft/client/renderer/ItemRenderer
func_78440_a,renderItemInFirstPerson,net/minecraft/client/renderer/ItemRenderer
func_178101_a,rotateArroundXAndY,net/minecraft/client/renderer/ItemRenderer
func_178098_a,doBowTransformations,net/minecraft/client/renderer/ItemRenderer
func_178108_a,renderBlockInHand,net/minecraft/client/renderer/ItemRenderer
func_178107_a,isBlockTranslucent,net/minecraft/client/renderer/ItemRenderer
func_178109_a,setLightMapFromPlayer,net/minecraft/client/renderer/ItemRenderer
func_178104_a,performDrinking,net/minecraft/client/renderer/ItemRenderer
func_178095_a,renderPlayerArm,net/minecraft/client/renderer/ItemRenderer
func_178097_a,renderItemMap,net/minecraft/client/renderer/ItemRenderer
func_178110_a,rotateWithPlayerRotations,net/minecraft/client/renderer/ItemRenderer
func_180534_a,renderRightArm,net/minecraft/client/renderer/ItemRenderer
func_178099_a,renderItem,net/minecraft/client/renderer/ItemRenderer
func_78444_b,resetEquippedProgress,net/minecraft/client/renderer/ItemRenderer
func_78447_b,renderOverlays,net/minecraft/client/renderer/ItemRenderer
func_178096_b,transformFirstPersonItem,net/minecraft/client/renderer/ItemRenderer
func_178102_b,renderPlayerArms,net/minecraft/client/renderer/ItemRenderer
func_178106_b,renderLeftArm,net/minecraft/client/renderer/ItemRenderer
func_78445_c,resetEquippedProgress2,net/minecraft/client/renderer/ItemRenderer
func_178100_c,getMapAngleFromPitch,net/minecraft/client/renderer/ItemRenderer
func_178103_d,doBlockTransformations,net/minecraft/client/renderer/ItemRenderer
func_178105_d,doItemUsedTransformations,net/minecraft/client/renderer/ItemRenderer
func_78448_c,renderWaterOverlayTexture,net/minecraft/client/renderer/ItemRenderer
func_78442_d,renderFireInFirstPerson,net/minecraft/client/renderer/ItemRenderer
func_178083_a,getModelManager,net/minecraft/client/renderer/ItemModelMesher
func_178082_a,getParticleIcon,net/minecraft/client/renderer/ItemModelMesher
func_178087_a,getParticleIcon,net/minecraft/client/renderer/ItemModelMesher
func_178086_a,register,net/minecraft/client/renderer/ItemModelMesher
func_178080_a,register,net/minecraft/client/renderer/ItemModelMesher
func_178089_a,getItemModel,net/minecraft/client/renderer/ItemModelMesher
func_178085_b,rebuildCache,net/minecraft/client/renderer/ItemModelMesher
func_178088_b,getItemModel,net/minecraft/client/renderer/ItemModelMesher
func_178084_b,getMetadata,net/minecraft/client/renderer/ItemModelMesher
func_178081_c,getIndex,net/minecraft/client/renderer/ItemModelMesher
func_178113_a,getModelLocation,net/minecraft/client/renderer/ItemMeshDefinition,net/minecraft/client/renderer/entity/RenderItem$5,net/minecraft/client/renderer/entity/RenderItem$6,net/minecraft/client/renderer/entity/RenderItem$7,net/minecraft/client/renderer/entity/RenderItem$8,net/minecraft/client/renderer/entity/RenderItem$9
call,call,net/minecraft/client/renderer/RenderGlobal$1
call,call,net/minecraft/client/renderer/RenderGlobal$1
func_72712_a,loadRenderers,net/minecraft/client/renderer/RenderGlobal
func_174984_a,fixTerrainFrustum,net/minecraft/client/renderer/RenderGlobal
func_72721_a,hasCloudFog,net/minecraft/client/renderer/RenderGlobal
func_174976_a,renderSky,net/minecraft/client/renderer/RenderGlobal
func_72720_a,createBindEntityOutlineFbs,net/minecraft/client/renderer/RenderGlobal
func_174967_a,updateChunks,net/minecraft/client/renderer/RenderGlobal
func_174982_a,renderBlockLayer,net/minecraft/client/renderer/RenderGlobal
func_174977_a,renderBlockLayer,net/minecraft/client/renderer/RenderGlobal
func_181561_a,drawSelectionBoundingBox,net/minecraft/client/renderer/RenderGlobal
func_181563_a,drawOutlinedBoundingBox,net/minecraft/client/renderer/RenderGlobal
func_72732_a,setWorldAndLoadRenderers,net/minecraft/client/renderer/RenderGlobal
func_180444_a,renderStars,net/minecraft/client/renderer/RenderGlobal
func_174968_a,renderSky,net/minecraft/client/renderer/RenderGlobal
func_174981_a,drawBlockDamageTexture,net/minecraft/client/renderer/RenderGlobal
func_174983_a,isPositionInRenderChunk,net/minecraft/client/renderer/RenderGlobal
func_181562_a,getRenderChunkOffset,net/minecraft/client/renderer/RenderGlobal
func_174972_a,spawnParticle,net/minecraft/client/renderer/RenderGlobal
func_181023_a,updateTileEntities,net/minecraft/client/renderer/RenderGlobal
func_174965_a,cleanupDamagedBlocks,net/minecraft/client/renderer/RenderGlobal
func_174962_a,getViewVector,net/minecraft/client/renderer/RenderGlobal
func_174970_a,setupTerrain,net/minecraft/client/renderer/RenderGlobal
func_180449_a,renderWorldBorder,net/minecraft/client/renderer/RenderGlobal
func_180446_a,renderEntities,net/minecraft/client/renderer/RenderGlobal
func_72731_b,drawSelectionBox,net/minecraft/client/renderer/RenderGlobal
func_174966_b,makeEntityOutlineShader,net/minecraft/client/renderer/RenderGlobal
func_180447_b,renderClouds,net/minecraft/client/renderer/RenderGlobal
func_72725_b,markBlocksForUpdate,net/minecraft/client/renderer/RenderGlobal
func_174974_b,spawnEntityFX,net/minecraft/client/renderer/RenderGlobal
func_174975_c,renderEntityOutlineFramebuffer,net/minecraft/client/renderer/RenderGlobal
func_180445_c,renderCloudsFancy,net/minecraft/client/renderer/RenderGlobal
func_174978_c,getVisibleFacings,net/minecraft/client/renderer/RenderGlobal
func_174985_d,isRenderEntityOutlines,net/minecraft/client/renderer/RenderGlobal
func_174986_e,stopChunkUpdates,net/minecraft/client/renderer/RenderGlobal
func_72735_c,getDebugInfoRenders,net/minecraft/client/renderer/RenderGlobal
func_72723_d,getDebugInfoEntities,net/minecraft/client/renderer/RenderGlobal
func_72734_e,updateClouds,net/minecraft/client/renderer/RenderGlobal
func_72728_f,deleteAllDisplayLists,net/minecraft/client/renderer/RenderGlobal
func_174979_m,setDisplayListEntitiesDirty,net/minecraft/client/renderer/RenderGlobal
func_174971_n,updateDestroyBlockIcons,net/minecraft/client/renderer/RenderGlobal
func_174964_o,generateSky2,net/minecraft/client/renderer/RenderGlobal
func_174980_p,generateSky,net/minecraft/client/renderer/RenderGlobal
func_174963_q,generateStars,net/minecraft/client/renderer/RenderGlobal
func_180448_r,renderSkyEnd,net/minecraft/client/renderer/RenderGlobal
func_180443_s,preRenderDamagedBlocks,net/minecraft/client/renderer/RenderGlobal
func_174969_t,postRenderDamagedBlocks,net/minecraft/client/renderer/RenderGlobal
func_78434_a,setAreaTransparent,net/minecraft/client/renderer/ImageBufferDownload
func_78433_b,setAreaOpaque,net/minecraft/client/renderer/ImageBufferDownload
func_78435_c,hasTransparency,net/minecraft/client/renderer/ImageBufferDownload
func_147608_a,deleteFramebuffer,net/minecraft/client/shader/Framebuffer
func_147604_a,setFramebufferColor,net/minecraft/client/shader/Framebuffer
func_147607_a,setFramebufferFilter,net/minecraft/client/shader/Framebuffer
func_147613_a,createBindFramebuffer,net/minecraft/client/shader/Framebuffer
func_178038_a,framebufferRenderExt,net/minecraft/client/shader/Framebuffer
func_147610_a,bindFramebuffer,net/minecraft/client/shader/Framebuffer
func_147611_b,checkFramebufferComplete,net/minecraft/client/shader/Framebuffer
func_147605_b,createFramebuffer,net/minecraft/client/shader/Framebuffer
func_147612_c,bindFramebufferTexture,net/minecraft/client/shader/Framebuffer
func_147615_c,framebufferRender,net/minecraft/client/shader/Framebuffer
func_147606_d,unbindFramebufferTexture,net/minecraft/client/shader/Framebuffer
func_147609_e,unbindFramebuffer,net/minecraft/client/shader/Framebuffer
func_147614_f,framebufferClear,net/minecraft/client/shader/Framebuffer
func_178181_a,getInstance,net/minecraft/client/renderer/Tessellator
func_78381_a,draw,net/minecraft/client/renderer/Tessellator
func_178180_c,getWorldRenderer,net/minecraft/client/renderer/Tessellator
func_178010_a,setupArrayPointers,net/minecraft/client/renderer/VboRenderList
func_178178_a,setVertexBuffer,net/minecraft/client/renderer/VertexBufferUploader
func_178160_a,deleteGlResources,net/minecraft/client/renderer/ViewFrustum
func_178163_a,updateChunkPositions,net/minecraft/client/renderer/ViewFrustum
func_178159_a,setCountChunksXYZ,net/minecraft/client/renderer/ViewFrustum
func_178157_a,func_178157_a,net/minecraft/client/renderer/ViewFrustum
func_178162_a,markBlocksForUpdate,net/minecraft/client/renderer/ViewFrustum
func_178158_a,createRenderChunks,net/minecraft/client/renderer/ViewFrustum
func_178161_a,getRenderChunk,net/minecraft/client/renderer/ViewFrustum
func_178175_a,renderChestBrightness,net/minecraft/client/renderer/ChestRenderer
func_178132_a,getModelResourceLocation,net/minecraft/client/renderer/BlockModelShapes$1,net/minecraft/client/renderer/BlockModelShapes$2,net/minecraft/client/renderer/BlockModelShapes$3,net/minecraft/client/renderer/BlockModelShapes$4,net/minecraft/client/renderer/BlockModelShapes$5,net/minecraft/client/renderer/BlockModelShapes$6,net/minecraft/client/renderer/BlockModelShapes$7,net/minecraft/client/renderer/block/statemap/StateMapperBase,net/minecraft/client/renderer/block/statemap/DefaultStateMapper,net/minecraft/client/renderer/block/statemap/StateMap
func_178120_a,getBlockStateMapper,net/minecraft/client/renderer/BlockModelShapes
func_178121_a,registerBlockWithStateMapper,net/minecraft/client/renderer/BlockModelShapes
func_178122_a,getTexture,net/minecraft/client/renderer/BlockModelShapes
func_178123_a,registerBuiltInBlocks,net/minecraft/client/renderer/BlockModelShapes
func_178126_b,getModelManager,net/minecraft/client/renderer/BlockModelShapes
func_178125_b,getModelForState,net/minecraft/client/renderer/BlockModelShapes
func_178124_c,reloadModels,net/minecraft/client/renderer/BlockModelShapes
func_178119_d,registerAllBlocks,net/minecraft/client/renderer/BlockModelShapes
func_175023_a,getBlockModelShapes,net/minecraft/client/renderer/BlockRendererDispatcher
func_175021_a,isRenderTypeChest,net/minecraft/client/renderer/BlockRendererDispatcher
func_175016_a,renderBlockBrightness,net/minecraft/client/renderer/BlockRendererDispatcher
func_175022_a,getModelFromBlockState,net/minecraft/client/renderer/BlockRendererDispatcher
func_175017_a,getBakedModel,net/minecraft/client/renderer/BlockRendererDispatcher
func_175018_a,renderBlock,net/minecraft/client/renderer/BlockRendererDispatcher
func_175020_a,renderBlockDamage,net/minecraft/client/renderer/BlockRendererDispatcher
func_175019_b,getBlockModelRenderer,net/minecraft/client/renderer/BlockRendererDispatcher
func_178268_a,initAtlasSprites,net/minecraft/client/renderer/BlockFluidRenderer
func_178270_a,renderFluid,net/minecraft/client/renderer/BlockFluidRenderer
func_178269_a,getFluidHeight,net/minecraft/client/renderer/BlockFluidRenderer
func_178273_a,getNeighbourInfo,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
values,values,net/minecraft/client/renderer/BlockModelRenderer$EnumNeighborInfo
func_147778_a,getAoBrightness,net/minecraft/client/renderer/BlockModelRenderer$AmbientOcclusionFace
func_178203_a,getVertexBrightness,net/minecraft/client/renderer/BlockModelRenderer$AmbientOcclusionFace
func_178204_a,updateVertexBrightness,net/minecraft/client/renderer/BlockModelRenderer$AmbientOcclusionFace
access$000,access$000,net/minecraft/client/renderer/BlockModelRenderer$AmbientOcclusionFace
access$100,access$100,net/minecraft/client/renderer/BlockModelRenderer$AmbientOcclusionFace
access$200,access$200,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
func_178184_a,getVertexTranslations,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
access$300,access$300,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
access$400,access$400,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
access$500,access$500,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
values,values,net/minecraft/client/renderer/BlockModelRenderer$VertexTranslations
values,values,net/minecraft/client/renderer/BlockModelRenderer$Orientation
func_178264_a,renderModelBrightnessColorQuads,net/minecraft/client/renderer/BlockModelRenderer
func_178263_a,renderModelAmbientOcclusionQuads,net/minecraft/client/renderer/BlockModelRenderer
func_178260_a,renderModelStandardQuads,net/minecraft/client/renderer/BlockModelRenderer
